,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,1991-01-01,0.5766351971886196,0.5766351971886196,0.5766351971886196,0.06436664564239658,0.33228377665546266,-0.37914563426236836,-0.37914563426236836,-0.37914563426236836,-0.37914563426236836,-0.37914563426236836,-0.37914563426236836,0.0033958435494344575,0.0033958435494344575,0.0033958435494344575,-0.3825414778118028,-0.3825414778118028,-0.3825414778118028,0.1974895629262512
1,1991-01-02,0.57662321878733,0.57662321878733,0.57662321878733,0.06417042533387277,0.32019737503441636,-0.383156135219885,-0.383156135219885,-0.383156135219885,-0.383156135219885,-0.383156135219885,-0.383156135219885,0.0004942690615614954,0.0004942690615614954,0.0004942690615614954,-0.3836504042814465,-0.3836504042814465,-0.3836504042814465,0.19346708356744502
2,1991-01-03,0.5766112403860404,0.5766112403860404,0.5766112403860404,0.051977252351831836,0.32797745684606205,-0.38820804949240584,-0.38820804949240584,-0.38820804949240584,-0.38820804949240584,-0.38820804949240584,-0.38820804949240584,-0.0034118720292056273,-0.0034118720292056273,-0.0034118720292056273,-0.3847961774632003,-0.3847961774632003,-0.3847961774632003,0.18840319089363455
3,1991-01-04,0.5765992619847509,0.5765992619847509,0.5765992619847509,0.05258670532618445,0.32276411079484957,-0.3867645744065555,-0.3867645744065555,-0.3867645744065555,-0.3867645744065555,-0.3867645744065555,-0.3867645744065555,-0.00082619252608398,-0.00082619252608398,-0.00082619252608398,-0.3859383818804715,-0.3859383818804715,-0.3859383818804715,0.18983468757819538
4,1991-01-05,0.5765872835834613,0.5765872835834613,0.5765872835834613,0.05651234510108961,0.3409639883790762,-0.3895414624601205,-0.3895414624601205,-0.3895414624601205,-0.3895414624601205,-0.3895414624601205,-0.3895414624601205,-0.0025082009063197995,-0.0025082009063197995,-0.0025082009063197995,-0.3870332615538007,-0.3870332615538007,-0.3870332615538007,0.18704582112334084
5,1991-01-06,0.5765753051821718,0.5765753051821718,0.5765753051821718,0.055766139237741125,0.3268545579494094,-0.38554133011164493,-0.38554133011164493,-0.38554133011164493,-0.38554133011164493,-0.38554133011164493,-0.38554133011164493,0.0024935734131137518,0.0024935734131137518,0.0024935734131137518,-0.3880349035247587,-0.3880349035247587,-0.3880349035247587,0.19103397507052688
6,1991-01-07,0.5765633267808822,0.5765633267808822,0.5765633267808822,0.04624677202789121,0.3339724710848637,-0.3885338979085059,-0.3885338979085059,-0.3885338979085059,-0.3885338979085059,-0.3885338979085059,-0.3885338979085059,0.0003625794374982952,0.0003625794374982952,0.0003625794374982952,-0.3888964773460042,-0.3888964773460042,-0.3888964773460042,0.18802942887237628
7,1991-01-08,0.5765513483795927,0.5765513483795927,0.5765513483795927,0.052956104117665236,0.3266593002886141,-0.38617565238363627,-0.38617565238363627,-0.38617565238363627,-0.38617565238363627,-0.38617565238363627,-0.38617565238363627,0.003395843549437622,0.003395843549437622,0.003395843549437622,-0.38957149593307383,-0.38957149593307383,-0.38957149593307383,0.19037569599595638
8,1991-01-09,0.5765393699783031,0.5765393699783031,0.5765393699783031,0.04731104947566324,0.3289759324013451,-0.38952079364841236,-0.38952079364841236,-0.38952079364841236,-0.38952079364841236,-0.38952079364841236,-0.38952079364841236,0.0004942690615585181,0.0004942690615585181,0.0004942690615585181,-0.3900150627099709,-0.3900150627099709,-0.3900150627099709,0.18701857632989077
9,1991-01-10,0.5765273915770136,0.5765273915770136,0.5765273915770136,0.04895799516230768,0.3196566075851097,-0.39359694253614835,-0.39359694253614835,-0.39359694253614835,-0.39359694253614835,-0.39359694253614835,-0.39359694253614835,-0.0034118720292034164,-0.0034118720292034164,-0.0034118720292034164,-0.39018507050694495,-0.39018507050694495,-0.39018507050694495,0.18293044904086525
