,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
0,1991-01-01,0.5668557522901444,0.5668557522901444,0.5668557522901444,0.10397517533799404,0.44413082255985203,-0.2945430319677069,-0.2945430319677069,-0.2945430319677069,-0.2945430319677069,-0.2945430319677069,-0.2945430319677069,0.0052293696391155844,0.0052293696391155844,0.0052293696391155844,-0.2997724016068225,-0.2997724016068225,-0.2997724016068225,0.2723127203224375
1,1991-01-02,0.5668505010112884,0.5668505010112884,0.5668505010112884,0.10419367124840065,0.42339850727153605,-0.30134357842641635,-0.30134357842641635,-0.30134357842641635,-0.30134357842641635,-0.30134357842641635,-0.30134357842641635,-0.0008682189622736071,-0.0008682189622736071,-0.0008682189622736071,-0.3004753594641428,-0.3004753594641428,-0.3004753594641428,0.2655069225848721
2,1991-01-03,0.5668452497324324,0.5668452497324324,0.5668452497324324,0.10130906583641638,0.42369232998718326,-0.30719514880309035,-0.30719514880309035,-0.30719514880309035,-0.30719514880309035,-0.30719514880309035,-0.30719514880309035,-0.006299834042846276,-0.006299834042846276,-0.006299834042846276,-0.30089531476024406,-0.30089531476024406,-0.30089531476024406,0.2596501009293421
3,1991-01-04,0.5668399984535765,0.5668399984535765,0.5668399984535765,0.0928343375883824,0.4287144156849016,-0.3056004144993532,-0.3056004144993532,-0.3056004144993532,-0.3056004144993532,-0.3056004144993532,-0.3056004144993532,-0.004606427629247775,-0.004606427629247775,-0.004606427629247775,-0.3009939868701055,-0.3009939868701055,-0.3009939868701055,0.26123958395422325
4,1991-01-05,0.5668347471747205,0.5668347471747205,0.5668347471747205,0.10026301769644448,0.43940111614542077,-0.3030648083666299,-0.3030648083666299,-0.3030648083666299,-0.3030648083666299,-0.3030648083666299,-0.3030648083666299,-0.002325439588053997,-0.002325439588053997,-0.002325439588053997,-0.3007393687785759,-0.3007393687785759,-0.3007393687785759,0.2637699388080906
5,1991-01-06,0.5668294958958646,0.5668294958958646,0.5668294958958646,0.09750822318900036,0.45069969847418806,-0.2960993790896402,-0.2960993790896402,-0.2960993790896402,-0.2960993790896402,-0.2960993790896402,-0.2960993790896402,0.004007454267973009,0.004007454267973009,0.004007454267973009,-0.3001068333576131,-0.3001068333576131,-0.3001068333576131,0.27073011680622444
6,1991-01-07,0.5668242446170086,0.5668242446170086,0.5668242446170086,0.10413956897274827,0.43839062271799645,-0.29421693851302855,-0.29421693851302855,-0.29421693851302855,-0.29421693851302855,-0.29421693851302855,-0.29421693851302855,0.004863096315332824,0.004863096315332824,0.004863096315332824,-0.2990800348283614,-0.2990800348283614,-0.2990800348283614,0.2726073061039801
7,1991-01-08,0.5668189933381527,0.5668189933381527,0.5668189933381527,0.11291988495781108,0.4515815928462842,-0.2924222065226007,-0.2924222065226007,-0.2924222065226007,-0.2924222065226007,-0.2924222065226007,-0.2924222065226007,0.005229369639114802,0.005229369639114802,0.005229369639114802,-0.2976515761617155,-0.2976515761617155,-0.2976515761617155,0.27439678681555196
8,1991-01-09,0.5668137420592967,0.5668137420592967,0.5668137420592967,0.11318267265769265,0.4412965768651815,-0.29669163882340194,-0.29669163882340194,-0.29669163882340194,-0.29669163882340194,-0.29669163882340194,-0.29669163882340194,-0.0008682189622739395,-0.0008682189622739395,-0.0008682189622739395,-0.295823419861128,-0.295823419861128,-0.295823419861128,0.27012210323589475
9,1991-01-10,0.5668084907804407,0.5668084907804407,0.5668084907804407,0.09702168472621367,0.4291279889402277,-0.2999068610160805,-0.2999068610160805,-0.2999068610160805,-0.2999068610160805,-0.2999068610160805,-0.2999068610160805,-0.0062998340428462194,-0.0062998340428462194,-0.0062998340428462194,-0.29360702697323426,-0.29360702697323426,-0.29360702697323426,0.2669016297643602
10,1991-01-11,0.5668032395015847,0.5668032395015847,0.5668032395015847,0.11483812638983609,0.4412392303238931,-0.295629644700085,-0.295629644700085,-0.295629644700085,-0.295629644700085,-0.295629644700085,-0.295629644700085,-0.0046064276292530635,-0.0046064276292530635,-0.0046064276292530635,-0.2910232170708319,-0.2910232170708319,-0.2910232170708319,0.2711735948014997
11,1991-01-12,0.5667979882227288,0.5667979882227288,0.5667979882227288,0.10288061585214436,0.4482786543164712,-0.29042718970683856,-0.29042718970683856,-0.29042718970683856,-0.29042718970683856,-0.29042718970683856,-0.29042718970683856,-0.0023254395880557173,-0.0023254395880557173,-0.0023254395880557173,-0.2881017501187828,-0.2881017501187828,-0.2881017501187828,0.2763707985158902
12,1991-01-13,0.5667927369438728,0.5667927369438728,0.5667927369438728,0.11995662384723797,0.46177611315198286,-0.28087318505914255,-0.28087318505914255,-0.28087318505914255,-0.28087318505914255,-0.28087318505914255,-0.28087318505914255,0.004007454267975413,0.004007454267975413,0.004007454267975413,-0.28488063932711805,-0.28488063932711805,-0.28488063932711805,0.2859195518847302
13,1991-01-14,0.5667874856650169,0.5667874856650169,0.5667874856650169,0.12030020338105586,0.4597790296256014,-0.27654211576140353,-0.27654211576140353,-0.27654211576140353,-0.27654211576140353,-0.27654211576140353,-0.27654211576140353,0.004863096315333508,0.004863096315333508,0.004863096315333508,-0.281405212076737,-0.281405212076737,-0.281405212076737,0.2902453699036134
14,1991-01-15,0.5667822343861609,0.5667822343861609,0.5667822343861609,0.13294258202540574,0.45267982745094426,-0.2724975738964584,-0.2724975738964584,-0.2724975738964584,-0.2724975738964584,-0.2724975738964584,-0.2724975738964584,0.005229369639114227,0.005229369639114227,0.005229369639114227,-0.27772694353557265,-0.27772694353557265,-0.27772694353557265,0.29428466048970253
15,1991-01-16,0.566776983107305,0.566776983107305,0.566776983107305,0.12559915246612366,0.4545693839202781,-0.2747703134062,-0.2747703134062,-0.2747703134062,-0.2747703134062,-0.2747703134062,-0.2747703134062,-0.0008682189622769396,-0.0008682189622769396,-0.0008682189622769396,-0.27390209444392305,-0.27390209444392305,-0.27390209444392305,0.29200666970110495
16,1991-01-17,0.566771731828449,0.566771731828449,0.566771731828449,0.12571054150415256,0.4437019382495829,-0.27629002457507396,-0.27629002457507396,-0.27629002457507396,-0.27629002457507396,-0.27629002457507396,-0.27629002457507396,-0.006299834042847137,-0.006299834042847137,-0.006299834042847137,-0.2699901905322268,-0.2699901905322268,-0.2699901905322268,0.290481707253375
17,1991-01-18,0.566766480549593,0.566766480549593,0.566766480549593,0.1382020039837724,0.4605949032077465,-0.2706588135925051,-0.2706588135925051,-0.2706588135925051,-0.2706588135925051,-0.2706588135925051,-0.2706588135925051,-0.004606427629249681,-0.004606427629249681,-0.004606427629249681,-0.2660523859632555,-0.2660523859632555,-0.2660523859632555,0.2961076669570879
18,1991-01-19,0.566761229270737,0.566761229270737,0.566761229270737,0.13560828552596926,0.45310773292823703,-0.2644751965023113,-0.2644751965023113,-0.2644751965023113,-0.2644751965023113,-0.2644751965023113,-0.2644751965023113,-0.002325439588052803,-0.002325439588052803,-0.002325439588052803,-0.26214975691425846,-0.26214975691425846,-0.26214975691425846,0.3022860327684257
19,1991-01-20,0.566755977991881,0.566755977991881,0.566755977991881,0.14462713414894265,0.4735331810314226,-0.2543341195498315,-0.2543341195498315,-0.2543341195498315,-0.2543341195498315,-0.2543341195498315,-0.2543341195498315,0.004007454267974034,0.004007454267974034,0.004007454267974034,-0.2583415738178055,-0.2583415738178055,-0.2583415738178055,0.31242185844204956
20,1991-01-21,0.5667507267130251,0.5667507267130251,0.5667507267130251,0.14358012502642659,0.48310529129760627,-0.24982050547199036,-0.24982050547199036,-0.24982050547199036,-0.24982050547199036,-0.24982050547199036,-0.24982050547199036,0.004863096315335598,0.004863096315335598,0.004863096315335598,-0.25468360178732596,-0.25468360178732596,-0.25468360178732596,0.3169302212410347
21,1991-01-22,0.5667454754341692,0.5667454754341692,0.5667454754341692,0.15067238875005473,0.49102615679731143,-0.24599710868843735,-0.24599710868843735,-0.24599710868843735,-0.24599710868843735,-0.24599710868843735,-0.24599710868843735,0.005229369639117131,0.005229369639117131,0.005229369639117131,-0.2512264783275545,-0.2512264783275545,-0.2512264783275545,0.3207483667457318
22,1991-01-23,0.5667402241553132,0.5667402241553132,0.5667402241553132,0.14156107843511612,0.48539423952427607,-0.24888243453995176,-0.24888243453995176,-0.24888243453995176,-0.24888243453995176,-0.24888243453995176,-0.24888243453995176,-0.0008682189622706833,-0.0008682189622706833,-0.0008682189622706833,-0.2480142155776811,-0.2480142155776811,-0.2480142155776811,0.3178577896153615
23,1991-01-24,0.5667349728764572,0.5667349728764572,0.5667349728764572,0.155793554649867,0.48092642931942375,-0.2513827051458576,-0.2513827051458576,-0.2513827051458576,-0.2513827051458576,-0.2513827051458576,-0.2513827051458576,-0.006299834042843495,-0.006299834042843495,-0.006299834042843495,-0.24508287110301416,-0.24508287110301416,-0.24508287110301416,0.31535226773059966
24,1991-01-25,0.5667297215976013,0.5667297215976013,0.5667297215976013,0.15432016566194012,0.48510649476496226,-0.24706585435642636,-0.24706585435642636,-0.24706585435642636,-0.24706585435642636,-0.24706585435642636,-0.24706585435642636,-0.004606427629251904,-0.004606427629251904,-0.004606427629251904,-0.24245942672717447,-0.24245942672717447,-0.24245942672717447,0.3196638672411749
25,1991-01-26,0.5667244703187453,0.5667244703187453,0.5667244703187453,0.1627726371863451,0.5004139759730833,-0.24248634879468137,-0.24248634879468137,-0.24248634879468137,-0.24248634879468137,-0.24248634879468137,-0.24248634879468137,-0.0023254395880535307,-0.0023254395880535307,-0.0023254395880535307,-0.2401609092066278,-0.2401609092066278,-0.2401609092066278,0.32423812152406395
26,1991-01-27,0.5667192190398893,0.5667192190398893,0.5667192190398893,0.16899011354961052,0.4927062602473107,-0.2341863255853747,-0.2341863255853747,-0.2341863255853747,-0.2341863255853747,-0.2341863255853747,-0.2341863255853747,0.004007454267977191,0.004007454267977191,0.004007454267977191,-0.23819377985335186,-0.23819377985335186,-0.23819377985335186,0.33253289345451464
27,1991-01-28,0.5667139677610333,0.5667139677610333,0.5667139677610333,0.16557379208480383,0.5059507252197759,-0.23169051638335192,-0.23169051638335192,-0.23169051638335192,-0.23169051638335192,-0.23169051638335192,-0.23169051638335192,0.004863096315332528,0.004863096315332528,0.004863096315332528,-0.23655361269868444,-0.23655361269868444,-0.23655361269868444,0.3350234513776814
28,1991-01-29,0.5667087164821774,0.5667087164821774,0.5667087164821774,0.17719741307983383,0.51282034149795,-0.22999570303770533,-0.22999570303770533,-0.22999570303770533,-0.22999570303770533,-0.22999570303770533,-0.22999570303770533,0.00522936963911287,0.00522936963911287,0.00522936963911287,-0.23522507267681822,-0.23522507267681822,-0.23522507267681822,0.336713013444472
29,1991-01-30,0.5667034652033215,0.5667034652033215,0.5667034652033215,0.16994862055783266,0.4929362940319408,-0.23505041578380234,-0.23505041578380234,-0.23505041578380234,-0.23505041578380234,-0.23505041578380234,-0.23505041578380234,-0.000868218962267095,-0.000868218962267095,-0.000868218962267095,-0.23418219682153524,-0.23418219682153524,-0.23418219682153524,0.3316530494195191
30,1991-01-31,0.5666982139244655,0.5666982139244655,0.5666982139244655,0.16172552620719613,0.48910362018063547,-0.23968880690200947,-0.23968880690200947,-0.23968880690200947,-0.23968880690200947,-0.23968880690200947,-0.23968880690200947,-0.006299834042844414,-0.006299834042844414,-0.006299834042844414,-0.23338897285916507,-0.23338897285916507,-0.23338897285916507,0.32700940702245607
31,1991-02-01,0.5666929626456095,0.5666929626456095,0.5666929626456095,0.1701808166041844,0.498690210213703,-0.2374066287212815,-0.2374066287212815,-0.2374066287212815,-0.2374066287212815,-0.2374066287212815,-0.2374066287212815,-0.004606427629248519,-0.004606427629248519,-0.004606427629248519,-0.23280020109203298,-0.23280020109203298,-0.23280020109203298,0.32928633392432805
32,1991-02-02,0.5666877113667536,0.5666877113667536,0.5666877113667536,0.16725683542377562,0.489725042600582,-0.23468805693301495,-0.23468805693301495,-0.23468805693301495,-0.23468805693301495,-0.23468805693301495,-0.23468805693301495,-0.0023254395880552515,-0.0023254395880552515,-0.0023254395880552515,-0.23236261734495972,-0.23236261734495972,-0.23236261734495972,0.3319996544337386
33,1991-02-03,0.5666824600878976,0.5666824600878976,0.5666824600878976,0.17937876677166426,0.498206404450085,-0.22800879296089538,-0.22800879296089538,-0.22800879296089538,-0.22800879296089538,-0.22800879296089538,-0.22800879296089538,0.004007454267975814,0.004007454267975814,0.004007454267975814,-0.2320162472288712,-0.2320162472288712,-0.2320162472288712,0.3386736671270022
34,1991-02-04,0.5666772088090416,0.5666772088090416,0.5666772088090416,0.17088842317524996,0.5075411290681964,-0.22683285896212457,-0.22683285896212457,-0.22683285896212457,-0.22683285896212457,-0.22683285896212457,-0.22683285896212457,0.004863096315334619,0.004863096315334619,0.004863096315334619,-0.23169595527745923,-0.23169595527745923,-0.23169595527745923,0.339844349846917
35,1991-02-05,0.5666719575301856,0.5666719575301856,0.5666719575301856,0.17822376914329977,0.507374435245657,-0.22610377719268032,-0.22610377719268032,-0.22610377719268032,-0.22610377719268032,-0.22610377719268032,-0.22610377719268032,0.005229369639112294,0.005229369639112294,0.005229369639112294,-0.23133314683179262,-0.23133314683179262,-0.23133314683179262,0.3405681803375053
36,1991-02-06,0.5666667062513296,0.5666667062513296,0.5666667062513296,0.16893902901860217,0.50724546970319,-0.23172579501080967,-0.23172579501080967,-0.23172579501080967,-0.23172579501080967,-0.23172579501080967,-0.23172579501080967,-0.0008682189622700951,-0.0008682189622700951,-0.0008682189622700951,-0.23085757604853957,-0.23085757604853957,-0.23085757604853957,0.33494091124051995
37,1991-02-07,0.5666614549724737,0.5666614549724737,0.5666614549724737,0.16223575633470083,0.48714886025878107,-0.23649904426704083,-0.23649904426704083,-0.23649904426704083,-0.23649904426704083,-0.23649904426704083,-0.23649904426704083,-0.006299834042847943,-0.006299834042847943,-0.006299834042847943,-0.23019921022419287,-0.23019921022419287,-0.23019921022419287,0.33016241070543284
